StockCode,date,units,horizon_step,prediction,model,fold,origin
84879,2011-05-15,1201.0,3,923.0,Seasonal naive (52w),1,2011-04-24
84879,2011-05-22,595.0,4,283.0,Seasonal naive (52w),1,2011-04-24
84946,2011-05-01,161.0,1,139.0,Seasonal naive (52w),1,2011-04-24
84946,2011-05-08,380.0,2,227.0,Seasonal naive (52w),1,2011-04-24
84946,2011-05-15,242.0,3,255.0,Seasonal naive (52w),1,2011-04-24
84946,2011-05-22,411.0,4,597.0,Seasonal naive (52w),1,2011-04-24
84970S,2011-05-01,220.0,1,486.0,Seasonal naive (52w),1,2011-04-24
84970S,2011-05-08,228.0,2,575.0,Seasonal naive (52w),1,2011-04-24
84970S,2011-05-15,332.0,3,235.0,Seasonal naive (52w),1,2011-04-24
84970S,2011-05-22,339.0,4,214.0,Seasonal naive (52w),1,2011-04-24
84991,2011-05-01,246.0,1,518.0,Seasonal naive (52w),1,2011-04-24
84991,2011-05-08,265.0,2,557.0,Seasonal naive (52w),1,2011-04-24
84991,2011-05-15,532.0,3,880.0,Seasonal naive (52w),1,2011-04-24
84991,2011-05-22,232.0,4,730.0,Seasonal naive (52w),1,2011-04-24
84992,2011-05-01,43.0,1,285.0,Seasonal naive (52w),1,2011-04-24
84992,2011-05-08,207.0,2,230.0,Seasonal naive (52w),1,2011-04-24
84992,2011-05-15,231.0,3,267.0,Seasonal naive (52w),1,2011-04-24
84992,2011-05-22,88.0,4,126.0,Seasonal naive (52w),1,2011-04-24
85099B,2011-05-01,385.0,1,1539.0,Seasonal naive (52w),1,2011-04-24
85099B,2011-05-08,380.0,2,1207.0,Seasonal naive (52w),1,2011-04-24
85099B,2011-05-15,1206.0,3,997.0,Seasonal naive (52w),1,2011-04-24
85099B,2011-05-22,978.0,4,624.0,Seasonal naive (52w),1,2011-04-24
85099C,2011-05-01,278.0,1,514.0,Seasonal naive (52w),1,2011-04-24
85099C,2011-05-08,268.0,2,198.0,Seasonal naive (52w),1,2011-04-24
85099C,2011-05-15,246.0,3,397.0,Seasonal naive (52w),1,2011-04-24
85099C,2011-05-22,302.0,4,93.0,Seasonal naive (52w),1,2011-04-24
85099F,2011-05-01,100.0,1,784.0,Seasonal naive (52w),1,2011-04-24
85099F,2011-05-08,0.0,2,379.0,Seasonal naive (52w),1,2011-04-24
85099F,2011-05-15,428.0,3,367.0,Seasonal naive (52w),1,2011-04-24
85099F,2011-05-22,142.0,4,320.0,Seasonal naive (52w),1,2011-04-24
85123A,2011-05-01,375.0,1,1120.0,Seasonal naive (52w),1,2011-04-24
85123A,2011-05-08,1144.0,2,1053.0,Seasonal naive (52w),1,2011-04-24
85123A,2011-05-15,892.0,3,1105.0,Seasonal naive (52w),1,2011-04-24
85123A,2011-05-22,794.0,4,1258.0,Seasonal naive (52w),1,2011-04-24
15036,2011-05-01,793.0,1,609.5,Moving average (4w),1,2011-04-24
15036,2011-05-08,972.0,2,609.5,Moving average (4w),1,2011-04-24
15036,2011-05-15,1618.0,3,609.5,Moving average (4w),1,2011-04-24
15036,2011-05-22,1643.0,4,609.5,Moving average (4w),1,2011-04-24
16014,2011-05-01,10.0,1,3.25,Moving average (4w),1,2011-04-24
16014,2011-05-08,2621.0,2,3.25,Moving average (4w),1,2011-04-24
16014,2011-05-15,130.0,3,3.25,Moving average (4w),1,2011-04-24
16014,2011-05-22,0.0,4,3.25,Moving average (4w),1,2011-04-24
17003,2011-05-01,267.0,1,249.75,Moving average (4w),1,2011-04-24
17003,2011-05-08,78.0,2,249.75,Moving average (4w),1,2011-04-24
17003,2011-05-15,510.0,3,249.75,Moving average (4w),1,2011-04-24
17003,2011-05-22,792.0,4,249.75,Moving average (4w),1,2011-04-24
20724,2011-05-01,225.0,1,286.25,Moving average (4w),1,2011-04-24
20724,2011-05-08,171.0,2,286.25,Moving average (4w),1,2011-04-24
20724,2011-05-15,610.0,3,286.25,Moving average (4w),1,2011-04-24
20724,2011-05-22,202.0,4,286.25,Moving average (4w),1,2011-04-24
20725,2011-05-01,164.0,1,376.75,Moving average (4w),1,2011-04-24
20725,2011-05-08,289.0,2,376.75,Moving average (4w),1,2011-04-24
20725,2011-05-15,885.0,3,376.75,Moving average (4w),1,2011-04-24
20725,2011-05-22,445.0,4,376.75,Moving average (4w),1,2011-04-24
20727,2011-05-01,144.0,1,190.75,Moving average (4w),1,2011-04-24
20727,2011-05-08,282.0,2,190.75,Moving average (4w),1,2011-04-24
20727,2011-05-15,369.0,3,190.75,Moving average (4w),1,2011-04-24
20727,2011-05-22,243.0,4,190.75,Moving average (4w),1,2011-04-24
21080,2011-05-01,161.0,1,352.0,Moving average (4w),1,2011-04-24
21080,2011-05-08,212.0,2,352.0,Moving average (4w),1,2011-04-24
21080,2011-05-15,349.0,3,352.0,Moving average (4w),1,2011-04-24
21080,2011-05-22,303.0,4,352.0,Moving average (4w),1,2011-04-24
21212,2011-05-01,315.0,1,868.75,Moving average (4w),1,2011-04-24
21212,2011-05-08,788.0,2,868.75,Moving average (4w),1,2011-04-24
21212,2011-05-15,1647.0,3,868.75,Moving average (4w),1,2011-04-24
21212,2011-05-22,599.0,4,868.75,Moving average (4w),1,2011-04-24
21213,2011-05-01,152.0,1,503.5,Moving average (4w),1,2011-04-24
21213,2011-05-08,362.0,2,503.5,Moving average (4w),1,2011-04-24
21213,2011-05-15,176.0,3,503.5,Moving average (4w),1,2011-04-24
21213,2011-05-22,82.0,4,503.5,Moving average (4w),1,2011-04-24
21232,2011-05-01,214.0,1,197.25,Moving average (4w),1,2011-04-24
21232,2011-05-08,262.0,2,197.25,Moving average (4w),1,2011-04-24
21232,2011-05-15,136.0,3,197.25,Moving average (4w),1,2011-04-24
21232,2011-05-22,329.0,4,197.25,Moving average (4w),1,2011-04-24
21498,2011-05-01,50.0,1,131.25,Moving average (4w),1,2011-04-24
21498,2011-05-08,775.0,2,131.25,Moving average (4w),1,2011-04-24
21498,2011-05-15,100.0,3,131.25,Moving average (4w),1,2011-04-24
21498,2011-05-22,100.0,4,131.25,Moving average (4w),1,2011-04-24
21731,2011-05-01,65.0,1,118.75,Moving average (4w),1,2011-04-24
21731,2011-05-08,46.0,2,118.75,Moving average (4w),1,2011-04-24
21731,2011-05-15,186.0,3,118.75,Moving average (4w),1,2011-04-24
21731,2011-05-22,548.0,4,118.75,Moving average (4w),1,2011-04-24
21790,2011-05-01,68.0,1,303.75,Moving average (4w),1,2011-04-24
21790,2011-05-08,161.0,2,303.75,Moving average (4w),1,2011-04-24
21790,2011-05-15,269.0,3,303.75,Moving average (4w),1,2011-04-24
21790,2011-05-22,133.0,4,303.75,Moving average (4w),1,2011-04-24
21915,2011-05-01,364.0,1,267.5,Moving average (4w),1,2011-04-24
21915,2011-05-08,152.0,2,267.5,Moving average (4w),1,2011-04-24
21915,2011-05-15,160.0,3,267.5,Moving average (4w),1,2011-04-24
21915,2011-05-22,312.0,4,267.5,Moving average (4w),1,2011-04-24
21931,2011-05-01,129.0,1,213.5,Moving average (4w),1,2011-04-24
21931,2011-05-08,181.0,2,213.5,Moving average (4w),1,2011-04-24
21931,2011-05-15,463.0,3,213.5,Moving average (4w),1,2011-04-24
21931,2011-05-22,196.0,4,213.5,Moving average (4w),1,2011-04-24
21975,2011-05-01,39.0,1,321.75,Moving average (4w),1,2011-04-24
21975,2011-05-08,158.0,2,321.75,Moving average (4w),1,2011-04-24
21975,2011-05-15,414.0,3,321.75,Moving average (4w),1,2011-04-24
21975,2011-05-22,59.0,4,321.75,Moving average (4w),1,2011-04-24
21977,2011-05-01,255.0,1,654.25,Moving average (4w),1,2011-04-24
21977,2011-05-08,555.0,2,654.25,Moving average (4w),1,2011-04-24
21977,2011-05-15,498.0,3,654.25,Moving average (4w),1,2011-04-24
21977,2011-05-22,173.0,4,654.25,Moving average (4w),1,2011-04-24
21980,2011-05-01,144.0,1,154.75,Moving average (4w),1,2011-04-24
21980,2011-05-08,230.0,2,154.75,Moving average (4w),1,2011-04-24
21980,2011-05-15,120.0,3,154.75,Moving average (4w),1,2011-04-24
21980,2011-05-22,605.0,4,154.75,Moving average (4w),1,2011-04-24
21981,2011-05-01,168.0,1,72.5,Moving average (4w),1,2011-04-24
21981,2011-05-08,489.0,2,72.5,Moving average (4w),1,2011-04-24
21981,2011-05-15,79.0,3,72.5,Moving average (4w),1,2011-04-24
21981,2011-05-22,61.0,4,72.5,Moving average (4w),1,2011-04-24
21982,2011-05-01,144.0,1,327.25,Moving average (4w),1,2011-04-24
21982,2011-05-08,84.0,2,327.25,Moving average (4w),1,2011-04-24
21982,2011-05-15,93.0,3,327.25,Moving average (4w),1,2011-04-24
21982,2011-05-22,603.0,4,327.25,Moving average (4w),1,2011-04-24
22086,2011-05-01,0.0,1,3.25,Moving average (4w),1,2011-04-24
22086,2011-05-08,4.0,2,3.25,Moving average (4w),1,2011-04-24
22086,2011-05-15,13.0,3,3.25,Moving average (4w),1,2011-04-24
22086,2011-05-22,0.0,4,3.25,Moving average (4w),1,2011-04-24
22151,2011-05-01,394.0,1,490.0,Moving average (4w),1,2011-04-24
22151,2011-05-08,575.0,2,490.0,Moving average (4w),1,2011-04-24
22151,2011-05-15,610.0,3,490.0,Moving average (4w),1,2011-04-24
22151,2011-05-22,320.0,4,490.0,Moving average (4w),1,2011-04-24
22178,2011-05-01,95.0,1,679.0,Moving average (4w),1,2011-04-24
22178,2011-05-08,600.0,2,679.0,Moving average (4w),1,2011-04-24
22178,2011-05-15,596.0,3,679.0,Moving average (4w),1,2011-04-24
22178,2011-05-22,763.0,4,679.0,Moving average (4w),1,2011-04-24
22197,2011-05-01,310.0,1,655.5,Moving average (4w),1,2011-04-24
22197,2011-05-08,372.0,2,655.5,Moving average (4w),1,2011-04-24
22197,2011-05-15,381.0,3,655.5,Moving average (4w),1,2011-04-24
22197,2011-05-22,1300.0,4,655.5,Moving average (4w),1,2011-04-24
22355,2011-05-01,179.0,1,306.0,Moving average (4w),1,2011-04-24
22355,2011-05-08,173.0,2,306.0,Moving average (4w),1,2011-04-24
22355,2011-05-15,578.0,3,306.0,Moving average (4w),1,2011-04-24
22355,2011-05-22,247.0,4,306.0,Moving average (4w),1,2011-04-24
22386,2011-05-01,282.0,1,268.5,Moving average (4w),1,2011-04-24
22386,2011-05-08,154.0,2,268.5,Moving average (4w),1,2011-04-24
22386,2011-05-15,401.0,3,268.5,Moving average (4w),1,2011-04-24
22386,2011-05-22,179.0,4,268.5,Moving average (4w),1,2011-04-24
22411,2011-05-01,162.0,1,186.0,Moving average (4w),1,2011-04-24
22411,2011-05-08,169.0,2,186.0,Moving average (4w),1,2011-04-24
22411,2011-05-15,525.0,3,186.0,Moving average (4w),1,2011-04-24
22411,2011-05-22,404.0,4,186.0,Moving average (4w),1,2011-04-24
22423,2011-05-01,325.0,1,292.0,Moving average (4w),1,2011-04-24
22423,2011-05-08,171.0,2,292.0,Moving average (4w),1,2011-04-24
22423,2011-05-15,366.0,3,292.0,Moving average (4w),1,2011-04-24
22423,2011-05-22,307.0,4,292.0,Moving average (4w),1,2011-04-24
22469,2011-05-01,0.0,1,27.5,Moving average (4w),1,2011-04-24
22469,2011-05-08,0.0,2,27.5,Moving average (4w),1,2011-04-24
22469,2011-05-15,0.0,3,27.5,Moving average (4w),1,2011-04-24
22469,2011-05-22,783.0,4,27.5,Moving average (4w),1,2011-04-24
22492,2011-05-01,180.0,1,441.75,Moving average (4w),1,2011-04-24
22492,2011-05-08,216.0,2,441.75,Moving average (4w),1,2011-04-24
22492,2011-05-15,795.0,3,441.75,Moving average (4w),1,2011-04-24
22492,2011-05-22,469.0,4,441.75,Moving average (4w),1,2011-04-24
22616,2011-05-01,216.0,1,634.25,Moving average (4w),1,2011-04-24
22616,2011-05-08,128.0,2,634.25,Moving average (4w),1,2011-04-24
22616,2011-05-15,130.0,3,634.25,Moving average (4w),1,2011-04-24
22616,2011-05-22,1120.0,4,634.25,Moving average (4w),1,2011-04-24
22952,2011-05-01,1.0,1,0.25,Moving average (4w),1,2011-04-24
22952,2011-05-08,0.0,2,0.25,Moving average (4w),1,2011-04-24
22952,2011-05-15,1.0,3,0.25,Moving average (4w),1,2011-04-24
22952,2011-05-22,0.0,4,0.25,Moving average (4w),1,2011-04-24
23084,2011-05-01,0.0,1,0.0,Moving average (4w),1,2011-04-24
23084,2011-05-08,0.0,2,0.0,Moving average (4w),1,2011-04-24
23084,2011-05-15,344.0,3,0.0,Moving average (4w),1,2011-04-24
23084,2011-05-22,256.0,4,0.0,Moving average (4w),1,2011-04-24
23166,2011-05-01,0.0,1,0.0,Moving average (4w),1,2011-04-24
23166,2011-05-08,0.0,2,0.0,Moving average (4w),1,2011-04-24
23166,2011-05-15,192.0,3,0.0,Moving average (4w),1,2011-04-24
23166,2011-05-22,393.0,4,0.0,Moving average (4w),1,2011-04-24
23843,2011-05-01,0.0,1,0.0,Moving average (4w),1,2011-04-24
23843,2011-05-08,0.0,2,0.0,Moving average (4w),1,2011-04-24
23843,2011-05-15,0.0,3,0.0,Moving average (4w),1,2011-04-24
23843,2011-05-22,0.0,4,0.0,Moving average (4w),1,2011-04-24
47566,2011-05-01,276.0,1,506.5,Moving average (4w),1,2011-04-24
47566,2011-05-08,984.0,2,506.5,Moving average (4w),1,2011-04-24
47566,2011-05-15,756.0,3,506.5,Moving average (4w),1,2011-04-24
47566,2011-05-22,754.0,4,506.5,Moving average (4w),1,2011-04-24
71459,2011-05-01,233.0,1,414.5,Moving average (4w),1,2011-04-24
71459,2011-05-08,788.0,2,414.5,Moving average (4w),1,2011-04-24
71459,2011-05-15,604.0,3,414.5,Moving average (4w),1,2011-04-24
71459,2011-05-22,264.0,4,414.5,Moving average (4w),1,2011-04-24
84077,2011-05-01,2592.0,1,1995.75,Moving average (4w),1,2011-04-24
84077,2011-05-08,917.0,2,1995.75,Moving average (4w),1,2011-04-24
84077,2011-05-15,1248.0,3,1995.75,Moving average (4w),1,2011-04-24
84077,2011-05-22,1008.0,4,1995.75,Moving average (4w),1,2011-04-24
84347,2011-05-01,0.0,1,2.25,Moving average (4w),1,2011-04-24
84347,2011-05-08,0.0,2,2.25,Moving average (4w),1,2011-04-24
84347,2011-05-15,48.0,3,2.25,Moving average (4w),1,2011-04-24
84347,2011-05-22,0.0,4,2.25,Moving average (4w),1,2011-04-24
84568,2011-05-01,0.0,1,523.5,Moving average (4w),1,2011-04-24
84568,2011-05-08,19.0,2,523.5,Moving average (4w),1,2011-04-24
84568,2011-05-15,308.0,3,523.5,Moving average (4w),1,2011-04-24
84568,2011-05-22,288.0,4,523.5,Moving average (4w),1,2011-04-24
84755,2011-05-01,298.0,1,405.5,Moving average (4w),1,2011-04-24
84755,2011-05-08,792.0,2,405.5,Moving average (4w),1,2011-04-24
84755,2011-05-15,724.0,3,405.5,Moving average (4w),1,2011-04-24
84755,2011-05-22,722.0,4,405.5,Moving average (4w),1,2011-04-24
84879,2011-05-01,264.0,1,691.25,Moving average (4w),1,2011-04-24
84879,2011-05-08,594.0,2,691.25,Moving average (4w),1,2011-04-24
84879,2011-05-15,1201.0,3,691.25,Moving average (4w),1,2011-04-24
84879,2011-05-22,595.0,4,691.25,Moving average (4w),1,2011-04-24
84946,2011-05-01,161.0,1,214.0,Moving average (4w),1,2011-04-24
84946,2011-05-08,380.0,2,214.0,Moving average (4w),1,2011-04-24
84946,2011-05-15,242.0,3,214.0,Moving average (4w),1,2011-04-24
84946,2011-05-22,411.0,4,214.0,Moving average (4w),1,2011-04-24
84970S,2011-05-01,220.0,1,262.75,Moving average (4w),1,2011-04-24
84970S,2011-05-08,228.0,2,262.75,Moving average (4w),1,2011-04-24
84970S,2011-05-15,332.0,3,262.75,Moving average (4w),1,2011-04-24
84970S,2011-05-22,339.0,4,262.75,Moving average (4w),1,2011-04-24
84991,2011-05-01,246.0,1,666.5,Moving average (4w),1,2011-04-24
84991,2011-05-08,265.0,2,666.5,Moving average (4w),1,2011-04-24
84991,2011-05-15,532.0,3,666.5,Moving average (4w),1,2011-04-24
84991,2011-05-22,232.0,4,666.5,Moving average (4w),1,2011-04-24
84992,2011-05-01,43.0,1,284.5,Moving average (4w),1,2011-04-24
84992,2011-05-08,207.0,2,284.5,Moving average (4w),1,2011-04-24
84992,2011-05-15,231.0,3,284.5,Moving average (4w),1,2011-04-24
84992,2011-05-22,88.0,4,284.5,Moving average (4w),1,2011-04-24
85099B,2011-05-01,385.0,1,810.75,Moving average (4w),1,2011-04-24
85099B,2011-05-08,380.0,2,810.75,Moving average (4w),1,2011-04-24
85099B,2011-05-15,1206.0,3,810.75,Moving average (4w),1,2011-04-24
85099B,2011-05-22,978.0,4,810.75,Moving average (4w),1,2011-04-24
85099C,2011-05-01,278.0,1,192.5,Moving average (4w),1,2011-04-24
85099C,2011-05-08,268.0,2,192.5,Moving average (4w),1,2011-04-24
85099C,2011-05-15,246.0,3,192.5,Moving average (4w),1,2011-04-24
85099C,2011-05-22,302.0,4,192.5,Moving average (4w),1,2011-04-24
85099F,2011-05-01,100.0,1,295.0,Moving average (4w),1,2011-04-24
85099F,2011-05-08,0.0,2,295.0,Moving average (4w),1,2011-04-24
85099F,2011-05-15,428.0,3,295.0,Moving average (4w),1,2011-04-24
85099F,2011-05-22,142.0,4,295.0,Moving average (4w),1,2011-04-24
85123A,2011-05-01,375.0,1,963.0,Moving average (4w),1,2011-04-24
85123A,2011-05-08,1144.0,2,963.0,Moving average (4w),1,2011-04-24
85123A,2011-05-15,892.0,3,963.0,Moving average (4w),1,2011-04-24
85123A,2011-05-22,794.0,4,963.0,Moving average (4w),1,2011-04-24
15036,2011-05-01,793.0,1,563.2307692307693,Moving average (13w),1,2011-04-24
15036,2011-05-08,972.0,2,563.2307692307693,Moving average (13w),1,2011-04-24
15036,2011-05-15,1618.0,3,563.2307692307693,Moving average (13w),1,2011-04-24
15036,2011-05-22,1643.0,4,563.2307692307693,Moving average (13w),1,2011-04-24
16014,2011-05-01,10.0,1,198.76923076923077,Moving average (13w),1,2011-04-24
16014,2011-05-08,2621.0,2,198.76923076923077,Moving average (13w),1,2011-04-24
16014,2011-05-15,130.0,3,198.76923076923077,Moving average (13w),1,2011-04-24
16014,2011-05-22,0.0,4,198.76923076923077,Moving average (13w),1,2011-04-24
17003,2011-05-01,267.0,1,424.2307692307692,Moving average (13w),1,2011-04-24
17003,2011-05-08,78.0,2,424.2307692307692,Moving average (13w),1,2011-04-24
17003,2011-05-15,510.0,3,424.2307692307692,Moving average (13w),1,2011-04-24
17003,2011-05-22,792.0,4,424.2307692307692,Moving average (13w),1,2011-04-24
20724,2011-05-01,225.0,1,271.7692307692308,Moving average (13w),1,2011-04-24
20724,2011-05-08,171.0,2,271.7692307692308,Moving average (13w),1,2011-04-24
20724,2011-05-15,610.0,3,271.7692307692308,Moving average (13w),1,2011-04-24
20724,2011-05-22,202.0,4,271.7692307692308,Moving average (13w),1,2011-04-24
20725,2011-05-01,164.0,1,306.9230769230769,Moving average (13w),1,2011-04-24
20725,2011-05-08,289.0,2,306.9230769230769,Moving average (13w),1,2011-04-24
20725,2011-05-15,885.0,3,306.9230769230769,Moving average (13w),1,2011-04-24
20725,2011-05-22,445.0,4,306.9230769230769,Moving average (13w),1,2011-04-24
20727,2011-05-01,144.0,1,158.46153846153845,Moving average (13w),1,2011-04-24
20727,2011-05-08,282.0,2,158.46153846153845,Moving average (13w),1,2011-04-24
20727,2011-05-15,369.0,3,158.46153846153845,Moving average (13w),1,2011-04-24
20727,2011-05-22,243.0,4,158.46153846153845,Moving average (13w),1,2011-04-24
21080,2011-05-01,161.0,1,328.38461538461536,Moving average (13w),1,2011-04-24
21080,2011-05-08,212.0,2,328.38461538461536,Moving average (13w),1,2011-04-24
21080,2011-05-15,349.0,3,328.38461538461536,Moving average (13w),1,2011-04-24
21080,2011-05-22,303.0,4,328.38461538461536,Moving average (13w),1,2011-04-24
21212,2011-05-01,315.0,1,731.8461538461538,Moving average (13w),1,2011-04-24
21212,2011-05-08,788.0,2,731.8461538461538,Moving average (13w),1,2011-04-24
21212,2011-05-15,1647.0,3,731.8461538461538,Moving average (13w),1,2011-04-24
21212,2011-05-22,599.0,4,731.8461538461538,Moving average (13w),1,2011-04-24
21213,2011-05-01,152.0,1,294.9230769230769,Moving average (13w),1,2011-04-24
21213,2011-05-08,362.0,2,294.9230769230769,Moving average (13w),1,2011-04-24
21213,2011-05-15,176.0,3,294.9230769230769,Moving average (13w),1,2011-04-24
21213,2011-05-22,82.0,4,294.9230769230769,Moving average (13w),1,2011-04-24
21232,2011-05-01,214.0,1,234.30769230769232,Moving average (13w),1,2011-04-24
21232,2011-05-08,262.0,2,234.30769230769232,Moving average (13w),1,2011-04-24
21232,2011-05-15,136.0,3,234.30769230769232,Moving average (13w),1,2011-04-24
21232,2011-05-22,329.0,4,234.30769230769232,Moving average (13w),1,2011-04-24
21498,2011-05-01,50.0,1,155.84615384615384,Moving average (13w),1,2011-04-24
21498,2011-05-08,775.0,2,155.84615384615384,Moving average (13w),1,2011-04-24
21498,2011-05-15,100.0,3,155.84615384615384,Moving average (13w),1,2011-04-24
21498,2011-05-22,100.0,4,155.84615384615384,Moving average (13w),1,2011-04-24
21731,2011-05-01,65.0,1,161.6153846153846,Moving average (13w),1,2011-04-24
21731,2011-05-08,46.0,2,161.6153846153846,Moving average (13w),1,2011-04-24
21731,2011-05-15,186.0,3,161.6153846153846,Moving average (13w),1,2011-04-24
21731,2011-05-22,548.0,4,161.6153846153846,Moving average (13w),1,2011-04-24
21790,2011-05-01,68.0,1,173.15384615384616,Moving average (13w),1,2011-04-24
21790,2011-05-08,161.0,2,173.15384615384616,Moving average (13w),1,2011-04-24
21790,2011-05-15,269.0,3,173.15384615384616,Moving average (13w),1,2011-04-24
21790,2011-05-22,133.0,4,173.15384615384616,Moving average (13w),1,2011-04-24
21915,2011-05-01,364.0,1,241.07692307692307,Moving average (13w),1,2011-04-24
21915,2011-05-08,152.0,2,241.07692307692307,Moving average (13w),1,2011-04-24
21915,2011-05-15,160.0,3,241.07692307692307,Moving average (13w),1,2011-04-24
21915,2011-05-22,312.0,4,241.07692307692307,Moving average (13w),1,2011-04-24
21931,2011-05-01,129.0,1,242.6153846153846,Moving average (13w),1,2011-04-24
21931,2011-05-08,181.0,2,242.6153846153846,Moving average (13w),1,2011-04-24
21931,2011-05-15,463.0,3,242.6153846153846,Moving average (13w),1,2011-04-24
21931,2011-05-22,196.0,4,242.6153846153846,Moving average (13w),1,2011-04-24
21975,2011-05-01,39.0,1,236.6153846153846,Moving average (13w),1,2011-04-24
21975,2011-05-08,158.0,2,236.6153846153846,Moving average (13w),1,2011-04-24
21975,2011-05-15,414.0,3,236.6153846153846,Moving average (13w),1,2011-04-24
21975,2011-05-22,59.0,4,236.6153846153846,Moving average (13w),1,2011-04-24
21977,2011-05-01,255.0,1,526.5384615384615,Moving average (13w),1,2011-04-24
21977,2011-05-08,555.0,2,526.5384615384615,Moving average (13w),1,2011-04-24
21977,2011-05-15,498.0,3,526.5384615384615,Moving average (13w),1,2011-04-24
21977,2011-05-22,173.0,4,526.5384615384615,Moving average (13w),1,2011-04-24
21980,2011-05-01,144.0,1,160.46153846153845,Moving average (13w),1,2011-04-24
21980,2011-05-08,230.0,2,160.46153846153845,Moving average (13w),1,2011-04-24
21980,2011-05-15,120.0,3,160.46153846153845,Moving average (13w),1,2011-04-24
21980,2011-05-22,605.0,4,160.46153846153845,Moving average (13w),1,2011-04-24
21981,2011-05-01,168.0,1,164.92307692307693,Moving average (13w),1,2011-04-24
21981,2011-05-08,489.0,2,164.92307692307693,Moving average (13w),1,2011-04-24
21981,2011-05-15,79.0,3,164.92307692307693,Moving average (13w),1,2011-04-24
21981,2011-05-22,61.0,4,164.92307692307693,Moving average (13w),1,2011-04-24
21982,2011-05-01,144.0,1,237.53846153846155,Moving average (13w),1,2011-04-24
21982,2011-05-08,84.0,2,237.53846153846155,Moving average (13w),1,2011-04-24
21982,2011-05-15,93.0,3,237.53846153846155,Moving average (13w),1,2011-04-24
21982,2011-05-22,603.0,4,237.53846153846155,Moving average (13w),1,2011-04-24
22086,2011-05-01,0.0,1,8.076923076923077,Moving average (13w),1,2011-04-24
22086,2011-05-08,4.0,2,8.076923076923077,Moving average (13w),1,2011-04-24
22086,2011-05-15,13.0,3,8.076923076923077,Moving average (13w),1,2011-04-24
22086,2011-05-22,0.0,4,8.076923076923077,Moving average (13w),1,2011-04-24
22151,2011-05-01,394.0,1,293.6923076923077,Moving average (13w),1,2011-04-24
22151,2011-05-08,575.0,2,293.6923076923077,Moving average (13w),1,2011-04-24
22151,2011-05-15,610.0,3,293.6923076923077,Moving average (13w),1,2011-04-24
22151,2011-05-22,320.0,4,293.6923076923077,Moving average (13w),1,2011-04-24
22178,2011-05-01,95.0,1,484.0,Moving average (13w),1,2011-04-24
22178,2011-05-08,600.0,2,484.0,Moving average (13w),1,2011-04-24
22178,2011-05-15,596.0,3,484.0,Moving average (13w),1,2011-04-24
