date,StockCode,description,units,revenue,avg_price,n_invoices,n_customers
2011-03-13,17003,BROCADE RING PURSE,252.0,73.08,0.29,4.0,4.0
2011-03-20,17003,BROCADE RING PURSE,2196.0,550.44,0.26142857142857145,4.0,4.0
2011-03-27,17003,BROCADE RING PURSE,48.0,13.92,0.29,3.0,3.0
2011-04-03,17003,BROCADE RING PURSE,769.0,194.21,0.27571428571428575,3.0,3.0
2011-04-10,17003,BROCADE RING PURSE,146.0,43.019999999999996,0.3142857142857142,3.0,2.0
2011-04-17,17003,BROCADE RING PURSE,73.0,21.169999999999998,0.29,3.0,3.0
2011-04-24,17003,BROCADE RING PURSE,11.0,6.93,0.5814285714285715,2.0,0.0
2011-05-01,17003,BROCADE RING PURSE,267.0,72.00999999999999,0.33999999999999997,4.0,3.0
2011-05-08,17003,BROCADE RING PURSE,78.0,22.619999999999997,0.28428571428571425,3.0,3.0
2011-05-15,17003,BROCADE RING PURSE,510.0,147.89999999999998,0.29,4.0,4.0
2011-05-22,17003,BROCADE RING PURSE,792.0,200.88,0.27571428571428575,3.0,3.0
2011-05-29,17003,BROCADE RING PURSE,793.0,201.17,0.28428571428571425,3.0,3.0
2011-06-05,17003,BROCADE RING PURSE,360.0,104.39999999999999,0.29,4.0,4.0
2011-06-12,17003,BROCADE RING PURSE,913.0,235.97,0.2871428571428571,7.0,7.0
2011-06-19,17003,BROCADE RING PURSE,837.0,185.13,0.24428571428571427,4.0,4.0
2011-06-26,17003,BROCADE RING PURSE,864.0,221.76,0.26142857142857145,2.0,2.0
2011-07-03,17003,BROCADE RING PURSE,88.0,26.199999999999996,0.3385714285714285,4.0,3.0
2011-07-10,17003,BROCADE RING PURSE,318.0,92.22,0.29,5.0,5.0
2011-07-17,17003,BROCADE RING PURSE,1012.0,264.67999999999995,0.2871428571428571,5.0,5.0
2011-07-24,17003,BROCADE RING PURSE,289.0,83.81,0.2871428571428571,5.0,5.0
2011-07-31,17003,BROCADE RING PURSE,149.0,44.91,0.43571428571428567,2.0,1.0
2011-08-07,17003,BROCADE RING PURSE,146.0,43.019999999999996,0.43571428571428567,5.0,3.0
2011-08-14,17003,BROCADE RING PURSE,144.0,41.76,0.29,3.0,3.0
2011-08-21,17003,BROCADE RING PURSE,78.0,22.619999999999997,0.29,3.0,3.0
2011-08-28,17003,BROCADE RING PURSE,940.0,243.79999999999998,0.2885714285714286,6.0,6.0
2011-09-04,17003,BROCADE RING PURSE,291.0,81.28999999999999,0.5642857142857143,4.0,2.0
2011-09-11,17003,BROCADE RING PURSE,180.0,70.2,0.5157142857142857,2.0,2.0
2011-09-18,17003,BROCADE RING PURSE,109.0,42.95,0.45285714285714285,4.0,3.0
2011-09-25,17003,BROCADE RING PURSE,857.0,283.83,0.36,5.0,5.0
2011-10-02,17003,BROCADE RING PURSE,931.0,199.25,0.39999999999999997,7.0,6.0
2011-10-09,17003,BROCADE RING PURSE,376.0,146.64000000000001,0.39,7.0,7.0
2011-10-16,17003,BROCADE RING PURSE,72.0,28.080000000000002,0.39,2.0,2.0
2011-10-23,17003,BROCADE RING PURSE,204.0,74.52,0.38,5.0,5.0
2011-10-30,17003,BROCADE RING PURSE,1684.0,505.56,0.36,8.0,8.0
2011-11-06,17003,BROCADE RING PURSE,100.0,39.440000000000005,0.5157142857142857,4.0,3.0
2011-11-13,17003,BROCADE RING PURSE,109.0,42.510000000000005,0.39,5.0,5.0
2011-11-20,17003,BROCADE RING PURSE,315.0,126.85000000000001,0.42238095238095236,11.0,10.0
2011-11-27,17003,BROCADE RING PURSE,474.0,188.02,0.44,20.0,18.0
2011-12-04,17003,BROCADE RING PURSE,130.0,52.46000000000001,0.5785714285714285,7.0,4.0
2009-12-13,20724,RED RETROSPOT CHARLOTTE BAG,254.0,227.55,1.1781904761904762,16.0,10.0
2009-12-20,20724,RED RETROSPOT CHARLOTTE BAG,246.0,228.4,1.1711904761904763,20.0,11.0
2009-12-27,20724,RED RETROSPOT CHARLOTTE BAG,29.0,32.3,0.9714285714285714,6.0,1.0
2010-01-03,20724,RED RETROSPOT CHARLOTTE BAG,0.0,0.0,0.85,0.0,0.0
2010-01-10,20724,RED RETROSPOT CHARLOTTE BAG,58.0,49.300000000000004,0.85,5.0,5.0
2010-01-17,20724,RED RETROSPOT CHARLOTTE BAG,109.0,108.24000000000001,1.2584285714285712,17.0,5.0
2010-01-24,20724,RED RETROSPOT CHARLOTTE BAG,242.0,206.47,1.022,17.0,12.0
2010-01-31,20724,RED RETROSPOT CHARLOTTE BAG,475.0,372.84999999999997,0.9603469387755101,20.0,16.0
2010-02-07,20724,RED RETROSPOT CHARLOTTE BAG,198.0,159.18,1.0682380952380952,15.0,10.0
2010-02-14,20724,RED RETROSPOT CHARLOTTE BAG,144.0,125.64,0.9888571428571428,14.0,12.0
2010-02-21,20724,RED RETROSPOT CHARLOTTE BAG,296.0,230.46,1.0644047619047619,15.0,12.0
2010-02-28,20724,RED RETROSPOT CHARLOTTE BAG,174.0,146.92,0.9595238095238094,18.0,16.0
2010-03-07,20724,RED RETROSPOT CHARLOTTE BAG,153.0,133.29,0.9753571428571428,16.0,12.0
2010-03-14,20724,RED RETROSPOT CHARLOTTE BAG,291.0,229.45000000000002,1.0019047619047619,14.0,10.0
2010-03-21,20724,RED RETROSPOT CHARLOTTE BAG,376.0,291.64,0.9795238095238095,17.0,14.0
2010-03-28,20724,RED RETROSPOT CHARLOTTE BAG,129.0,113.7,1.1682142857142856,12.0,7.0
2010-04-04,20724,RED RETROSPOT CHARLOTTE BAG,436.0,332.39,0.934095238095238,17.0,12.0
2010-04-11,20724,RED RETROSPOT CHARLOTTE BAG,207.0,168.62,0.9289795918367346,12.0,9.0
2010-04-18,20724,RED RETROSPOT CHARLOTTE BAG,88.0,74.8,0.85,8.0,8.0
2010-04-25,20724,RED RETROSPOT CHARLOTTE BAG,191.0,173.2,1.1042857142857143,25.0,14.0
2010-05-02,20724,RED RETROSPOT CHARLOTTE BAG,465.0,377.35,0.943204081632653,33.0,27.0
2010-05-09,20724,RED RETROSPOT CHARLOTTE BAG,486.0,374.57,0.9237619047619049,21.0,17.0
2010-05-16,20724,RED RETROSPOT CHARLOTTE BAG,124.0,109.45,1.264642857142857,12.0,8.0
2010-05-23,20724,RED RETROSPOT CHARLOTTE BAG,235.0,203.31,0.9660714285714286,21.0,18.0
2010-05-30,20724,RED RETROSPOT CHARLOTTE BAG,272.0,240.43,1.005436507936508,31.0,25.0
2010-06-06,20724,RED RETROSPOT CHARLOTTE BAG,338.0,274.26,1.1376428571428572,20.0,12.0
2010-06-13,20724,RED RETROSPOT CHARLOTTE BAG,355.0,301.2,1.0281632653061226,20.0,15.0
2010-06-20,20724,RED RETROSPOT CHARLOTTE BAG,254.0,225.94,0.9603061224489796,24.0,21.0
2010-06-27,20724,RED RETROSPOT CHARLOTTE BAG,191.0,187.89999999999998,1.2183333333333333,28.0,13.0
2010-07-04,20724,RED RETROSPOT CHARLOTTE BAG,672.0,524.38,0.8681746031746032,29.0,26.0
2010-07-11,20724,RED RETROSPOT CHARLOTTE BAG,242.0,212.18,1.0351428571428571,19.0,14.0
2010-07-18,20724,RED RETROSPOT CHARLOTTE BAG,350.0,269.05,1.1253571428571427,16.0,12.0
2010-07-25,20724,RED RETROSPOT CHARLOTTE BAG,333.0,277.34,0.9768928571428572,26.0,20.0
2010-08-01,20724,RED RETROSPOT CHARLOTTE BAG,177.0,153.69,0.8731428571428571,17.0,15.0
2010-08-08,20724,RED RETROSPOT CHARLOTTE BAG,278.0,230.42,0.8873214285714285,16.0,13.0
2010-08-15,20724,RED RETROSPOT CHARLOTTE BAG,470.0,798.79,1.2560714285714287,22.0,14.0
2010-08-22,20724,RED RETROSPOT CHARLOTTE BAG,256.0,209.45999999999998,1.0339285714285713,15.0,12.0
2010-08-29,20724,RED RETROSPOT CHARLOTTE BAG,87.0,77.19,1.1392857142857142,12.0,8.0
2010-09-05,20724,RED RETROSPOT CHARLOTTE BAG,542.0,607.9,1.0015238095238095,20.0,15.0
2010-09-12,20724,RED RETROSPOT CHARLOTTE BAG,202.0,177.37,0.9174999999999999,21.0,18.0
2010-09-19,20724,RED RETROSPOT CHARLOTTE BAG,481.0,373.09,0.9631190476190475,23.0,20.0
2010-09-26,20724,RED RETROSPOT CHARLOTTE BAG,240.0,268.16999999999996,0.9533333333333333,15.0,13.0
2010-10-03,20724,RED RETROSPOT CHARLOTTE BAG,506.0,513.34,0.9766666666666666,22.0,18.0
2010-10-10,20724,RED RETROSPOT CHARLOTTE BAG,237.0,287.69,1.1913095238095237,21.0,16.0
2010-10-17,20724,RED RETROSPOT CHARLOTTE BAG,501.0,466.9,1.0032448979591837,29.0,24.0
2010-10-24,20724,RED RETROSPOT CHARLOTTE BAG,141.0,165.48,1.2028571428571428,12.0,10.0
2010-10-31,20724,RED RETROSPOT CHARLOTTE BAG,177.0,218.26,1.0941190476190477,19.0,13.0
2010-11-07,20724,RED RETROSPOT CHARLOTTE BAG,247.0,216.43,0.9785714285714285,25.0,20.0
2010-11-14,20724,RED RETROSPOT CHARLOTTE BAG,310.0,430.03,1.1579523809523808,28.0,21.0
2010-11-21,20724,RED RETROSPOT CHARLOTTE BAG,485.0,456.62,1.0941326530612245,37.0,29.0
2010-11-28,20724,RED RETROSPOT CHARLOTTE BAG,362.0,437.87,1.1333673469387755,30.0,20.0
2010-12-05,20724,RED RETROSPOT CHARLOTTE BAG,286.0,348.08,1.2917142857142856,23.0,14.0
2010-12-12,20724,RED RETROSPOT CHARLOTTE BAG,439.0,755.85,1.413238095238095,22.0,12.0
2010-12-19,20724,RED RETROSPOT CHARLOTTE BAG,210.0,339.24,1.2376190476190474,18.0,11.0
2010-12-26,20724,RED RETROSPOT CHARLOTTE BAG,171.0,375.11,2.084285714285714,5.0,2.0
2011-01-02,20724,RED RETROSPOT CHARLOTTE BAG,0.0,0.0,2.5100000000000002,0.0,0.0
2011-01-09,20724,RED RETROSPOT CHARLOTTE BAG,278.0,283.02,1.3365714285714285,15.0,11.0
2011-01-16,20724,RED RETROSPOT CHARLOTTE BAG,385.0,450.95,1.301190476190476,19.0,10.0
2011-01-23,20724,RED RETROSPOT CHARLOTTE BAG,126.0,233.11,1.620952380952381,13.0,4.0
2011-01-30,20724,RED RETROSPOT CHARLOTTE BAG,142.0,213.2,1.3064285714285713,10.0,7.0
2011-02-06,20724,RED RETROSPOT CHARLOTTE BAG,311.0,331.79999999999995,1.4116666666666666,12.0,8.0
2011-02-13,20724,RED RETROSPOT CHARLOTTE BAG,217.0,269.36,1.3748571428571428,11.0,5.0
2011-02-20,20724,RED RETROSPOT CHARLOTTE BAG,197.0,180.89,1.1390476190476189,16.0,11.0
2011-02-27,20724,RED RETROSPOT CHARLOTTE BAG,426.0,396.96000000000004,1.117142857142857,14.0,10.0
2011-03-06,20724,RED RETROSPOT CHARLOTTE BAG,223.0,178.89000000000001,0.9242857142857143,16.0,14.0
2011-03-13,20724,RED RETROSPOT CHARLOTTE BAG,326.0,456.21999999999997,1.270357142857143,20.0,13.0
2011-03-20,20724,RED RETROSPOT CHARLOTTE BAG,182.0,268.9,1.344047619047619,14.0,10.0
2011-03-27,20724,RED RETROSPOT CHARLOTTE BAG,364.0,349.21000000000004,0.9306666666666666,15.0,11.0
2011-04-03,20724,RED RETROSPOT CHARLOTTE BAG,502.0,797.48,1.0153571428571428,17.0,12.0
2011-04-10,20724,RED RETROSPOT CHARLOTTE BAG,178.0,254.24,1.1821428571428572,15.0,12.0
2011-04-17,20724,RED RETROSPOT CHARLOTTE BAG,271.0,355.81,1.0187857142857142,15.0,13.0
2011-04-24,20724,RED RETROSPOT CHARLOTTE BAG,194.0,228.12,1.0130238095238095,20.0,13.0
2011-05-01,20724,RED RETROSPOT CHARLOTTE BAG,225.0,199.28,0.9136904761904762,14.0,12.0
2011-05-08,20724,RED RETROSPOT CHARLOTTE BAG,171.0,226.48,1.0844999999999998,17.0,12.0
2011-05-15,20724,RED RETROSPOT CHARLOTTE BAG,610.0,625.01,1.269,18.0,12.0
2011-05-22,20724,RED RETROSPOT CHARLOTTE BAG,202.0,216.57999999999998,1.0560714285714285,21.0,16.0
2011-05-29,20724,RED RETROSPOT CHARLOTTE BAG,186.0,276.31,1.1073333333333333,20.0,15.0
2011-06-05,20724,RED RETROSPOT CHARLOTTE BAG,244.0,232.89,1.0839285714285716,17.0,13.0
2011-06-12,20724,RED RETROSPOT CHARLOTTE BAG,554.0,588.65,1.1149285714285715,20.0,15.0
2011-06-19,20724,RED RETROSPOT CHARLOTTE BAG,159.0,217.98999999999998,1.0427857142857142,16.0,12.0
2011-06-26,20724,RED RETROSPOT CHARLOTTE BAG,358.0,305.52,1.0136190476190476,21.0,16.0
2011-07-03,20724,RED RETROSPOT CHARLOTTE BAG,598.0,563.2099999999999,0.9994285714285713,21.0,17.0
2011-07-10,20724,RED RETROSPOT CHARLOTTE BAG,245.0,355.19,1.1704761904761904,20.0,13.0
2011-07-17,20724,RED RETROSPOT CHARLOTTE BAG,136.0,162.92,1.26,20.0,13.0
2011-07-24,20724,RED RETROSPOT CHARLOTTE BAG,339.0,319.13,1.176642857142857,20.0,13.0
2011-07-31,20724,RED RETROSPOT CHARLOTTE BAG,286.0,271.60999999999996,1.0071632653061224,22.0,15.0
2011-08-07,20724,RED RETROSPOT CHARLOTTE BAG,505.0,515.85,1.0208163265306123,25.0,21.0
2011-08-14,20724,RED RETROSPOT CHARLOTTE BAG,425.0,465.4,0.9043571428571429,13.0,11.0
2011-08-21,20724,RED RETROSPOT CHARLOTTE BAG,331.0,353.68,0.962936507936508,16.0,15.0
2011-08-28,20724,RED RETROSPOT CHARLOTTE BAG,562.0,657.6600000000001,1.0473333333333332,17.0,15.0
2011-09-04,20724,RED RETROSPOT CHARLOTTE BAG,120.0,168.76999999999998,1.2643469387755102,23.0,7.0
2011-09-11,20724,RED RETROSPOT CHARLOTTE BAG,580.0,630.9,1.1597278911564626,30.0,22.0
2011-09-18,20724,RED RETROSPOT CHARLOTTE BAG,355.0,407.01,1.1273214285714286,24.0,19.0
2011-09-25,20724,RED RETROSPOT CHARLOTTE BAG,614.0,614.62,1.0790102040816325,30.0,23.0
2011-10-02,20724,RED RETROSPOT CHARLOTTE BAG,236.0,264.95,1.1704183673469386,23.0,19.0
2011-10-09,20724,RED RETROSPOT CHARLOTTE BAG,332.0,464.76,1.1045306122448981,28.0,21.0
2011-10-16,20724,RED RETROSPOT CHARLOTTE BAG,313.0,417.04,1.120595238095238,27.0,21.0
2011-10-23,20724,RED RETROSPOT CHARLOTTE BAG,447.0,520.89,1.2033367346938775,25.0,20.0
2011-10-30,20724,RED RETROSPOT CHARLOTTE BAG,416.0,463.41999999999996,1.129986394557823,24.0,16.0
2011-11-06,20724,RED RETROSPOT CHARLOTTE BAG,260.0,431.31,1.313047619047619,19.0,12.0
2011-11-13,20724,RED RETROSPOT CHARLOTTE BAG,552.0,623.12,1.268190476190476,35.0,26.0
2011-11-20,20724,RED RETROSPOT CHARLOTTE BAG,455.0,714.4399999999999,1.1199795918367346,32.0,25.0
2011-11-27,20724,RED RETROSPOT CHARLOTTE BAG,735.0,998.59,1.2102278911564626,26.0,19.0
2011-12-04,20724,RED RETROSPOT CHARLOTTE BAG,550.0,1044.99,1.2887278911564626,28.0,19.0
2009-12-13,20725,LUNCH BAG RED RETROSPOT,324.0,525.2,1.8588095238095235,25.0,22.0
2009-12-20,20725,LUNCH BAG RED RETROSPOT,236.0,429.15,2.493673469387755,27.0,18.0
2009-12-27,20725,LUNCH BAG RED RETROSPOT,111.0,165.8,3.907142857142857,3.0,2.0
2010-01-03,20725,LUNCH BAG RED RETROSPOT,0.0,0.0,4.3,0.0,0.0
2010-01-10,20725,LUNCH BAG RED RETROSPOT,324.0,494.6,1.633333333333333,15.0,15.0
2010-01-17,20725,LUNCH BAG RED RETROSPOT,190.0,321.93,2.5526666666666666,19.0,9.0
2010-01-24,20725,LUNCH BAG RED RETROSPOT,481.0,746.69,2.019904761904762,22.0,19.0
2010-01-31,20725,LUNCH BAG RED RETROSPOT,504.0,784.4,1.7898095238095237,27.0,23.0
2010-02-07,20725,LUNCH BAG RED RETROSPOT,326.0,521.5799999999999,2.0785714285714283,19.0,14.0
2010-02-14,20725,LUNCH BAG RED RETROSPOT,213.0,371.93,1.9678231292517003,21.0,16.0
2010-02-21,20725,LUNCH BAG RED RETROSPOT,442.0,691.86,1.7870000000000001,25.0,24.0
2010-02-28,20725,LUNCH BAG RED RETROSPOT,373.0,578.01,1.819251700680272,23.0,22.0
2010-03-07,20725,LUNCH BAG RED RETROSPOT,409.0,639.9699999999999,1.6934013605442177,26.0,25.0
2010-03-14,20725,LUNCH BAG RED RETROSPOT,337.0,546.29,1.8741632653061224,25.0,21.0
2010-03-21,20725,LUNCH BAG RED RETROSPOT,397.0,619.45,2.021972789115646,28.0,23.0
2010-03-28,20725,LUNCH BAG RED RETROSPOT,177.0,302.29,2.0157142857142856,19.0,17.0
2010-04-04,20725,LUNCH BAG RED RETROSPOT,425.0,818.3299999999999,2.1716190476190476,22.0,17.0
2010-04-11,20725,LUNCH BAG RED RETROSPOT,298.0,474.26,1.7834285714285714,18.0,17.0
2010-04-18,20725,LUNCH BAG RED RETROSPOT,477.0,722.25,1.6071428571428572,25.0,22.0
2010-04-25,20725,LUNCH BAG RED RETROSPOT,297.0,493.89,2.0907891156462584,43.0,23.0
2010-05-02,20725,LUNCH BAG RED RETROSPOT,314.0,536.02,2.1315238095238094,30.0,25.0
2010-05-09,20725,LUNCH BAG RED RETROSPOT,711.0,1094.27,1.7579591836734692,30.0,27.0
2010-05-16,20725,LUNCH BAG RED RETROSPOT,517.0,800.73,1.9902040816326532,27.0,24.0
2010-05-23,20725,LUNCH BAG RED RETROSPOT,265.0,445.49,2.140285714285714,29.0,25.0
2010-05-30,20725,LUNCH BAG RED RETROSPOT,674.0,1059.78,1.9457922077922076,38.0,35.0
2010-06-06,20725,LUNCH BAG RED RETROSPOT,300.0,503.15999999999997,2.1964761904761905,30.0,25.0
2010-06-13,20725,LUNCH BAG RED RETROSPOT,408.0,666.0,1.963816326530612,35.0,31.0
2010-06-20,20725,LUNCH BAG RED RETROSPOT,459.0,735.27,2.0089523809523806,33.0,28.0
2010-06-27,20725,LUNCH BAG RED RETROSPOT,511.0,873.96,2.430223443223443,42.0,29.0
2010-07-04,20725,LUNCH BAG RED RETROSPOT,536.0,876.99,1.763,44.0,40.0
2010-07-11,20725,LUNCH BAG RED RETROSPOT,211.0,356.39000000000004,1.8576190476190475,25.0,22.0
2010-07-18,20725,LUNCH BAG RED RETROSPOT,575.0,897.55,1.9352380952380952,30.0,27.0
2010-07-25,20725,LUNCH BAG RED RETROSPOT,487.0,773.79,1.8021904761904761,34.0,31.0
2010-08-01,20725,LUNCH BAG RED RETROSPOT,454.0,739.34,1.7136190476190474,38.0,36.0
2010-08-08,20725,LUNCH BAG RED RETROSPOT,694.0,1090.22,1.7556145124716553,31.0,28.0
2010-08-15,20725,LUNCH BAG RED RETROSPOT,608.0,1478.1299999999999,2.29576035868893,41.0,33.0
2010-08-22,20725,LUNCH BAG RED RETROSPOT,940.0,1464.04,1.9354648526077098,46.0,41.0
2010-08-29,20725,LUNCH BAG RED RETROSPOT,450.0,725.62,2.0982539682539683,29.0,27.0
2010-09-05,20725,LUNCH BAG RED RETROSPOT,375.0,1055.26,2.0205354141656664,36.0,28.0
2010-09-12,20725,LUNCH BAG RED RETROSPOT,483.0,762.07,1.7947619047619046,32.0,29.0
2010-09-19,20725,LUNCH BAG RED RETROSPOT,304.0,489.43999999999994,1.9957142857142858,24.0,21.0
2010-09-26,20725,LUNCH BAG RED RETROSPOT,615.0,1061.87,1.6905102040816327,31.0,30.0
2010-10-03,20725,LUNCH BAG RED RETROSPOT,359.0,711.3199999999999,2.0220714285714285,32.0,25.0
2010-10-10,20725,LUNCH BAG RED RETROSPOT,250.0,498.54,1.8865306122448977,26.0,23.0
2010-10-17,20725,LUNCH BAG RED RETROSPOT,524.0,918.38,1.9027551020408162,38.0,35.0
2010-10-24,20725,LUNCH BAG RED RETROSPOT,141.0,296.59000000000003,2.1828571428571424,20.0,18.0
2010-10-31,20725,LUNCH BAG RED RETROSPOT,276.0,534.69,1.954625850340136,26.0,22.0
2010-11-07,20725,LUNCH BAG RED RETROSPOT,530.0,845.22,1.9909523809523808,40.0,35.0
2010-11-14,20725,LUNCH BAG RED RETROSPOT,264.0,580.4699999999999,2.161047619047619,27.0,22.0
2010-11-21,20725,LUNCH BAG RED RETROSPOT,669.0,1045.4,1.9976410256410255,35.0,31.0
2010-11-28,20725,LUNCH BAG RED RETROSPOT,327.0,534.91,1.9891746031746032,32.0,28.0
2010-12-05,20725,LUNCH BAG RED RETROSPOT,511.0,956.4499999999999,2.508469387755102,35.0,24.0
2010-12-12,20725,LUNCH BAG RED RETROSPOT,501.0,1114.03,2.724488095238095,37.0,21.0
2010-12-19,20725,LUNCH BAG RED RETROSPOT,187.0,342.67,2.4422619047619043,21.0,16.0
2010-12-26,20725,LUNCH BAG RED RETROSPOT,44.0,82.84,3.5395238095238097,7.0,3.0
2011-01-02,20725,LUNCH BAG RED RETROSPOT,0.0,0.0,4.21,0.0,0.0
2011-01-09,20725,LUNCH BAG RED RETROSPOT,462.0,707.42,2.200857142857143,19.0,17.0
2011-01-16,20725,LUNCH BAG RED RETROSPOT,642.0,994.26,1.9701360544217685,23.0,19.0
2011-01-23,20725,LUNCH BAG RED RETROSPOT,128.0,198.64000000000001,2.230952380952381,11.0,8.0
2011-01-30,20725,LUNCH BAG RED RETROSPOT,171.0,334.27,2.2457142857142856,24.0,15.0
2011-02-06,20725,LUNCH BAG RED RETROSPOT,417.0,735.76,2.6776190476190473,32.0,22.0
2011-02-13,20725,LUNCH BAG RED RETROSPOT,255.0,433.84,2.3425396825396825,25.0,18.0
2011-02-20,20725,LUNCH BAG RED RETROSPOT,291.0,506.48,2.2688571428571427,29.0,20.0
2011-02-27,20725,LUNCH BAG RED RETROSPOT,369.0,630.07,2.404857142857143,27.0,18.0
2011-03-06,20725,LUNCH BAG RED RETROSPOT,175.0,279.5,2.1523809523809523,15.0,11.0
2011-03-13,20725,LUNCH BAG RED RETROSPOT,148.0,249.64000000000001,1.8814285714285712,17.0,14.0
2011-03-20,20725,LUNCH BAG RED RETROSPOT,278.0,507.17,2.5619183673469386,30.0,21.0
2011-03-27,20725,LUNCH BAG RED RETROSPOT,379.0,678.1600000000001,2.1019047619047617,29.0,24.0
2011-04-03,20725,LUNCH BAG RED RETROSPOT,587.0,1132.73,1.849446505875077,36.0,31.0
2011-04-10,20725,LUNCH BAG RED RETROSPOT,247.0,495.26,1.8061224489795917,25.0,23.0
2011-04-17,20725,LUNCH BAG RED RETROSPOT,305.0,708.47,1.8667261904761905,32.0,30.0
2011-04-24,20725,LUNCH BAG RED RETROSPOT,368.0,763.1800000000001,2.229455782312925,31.0,22.0
2011-05-01,20725,LUNCH BAG RED RETROSPOT,164.0,372.38,1.8731428571428572,18.0,16.0
2011-05-08,20725,LUNCH BAG RED RETROSPOT,289.0,584.42,1.8423626373626372,30.0,26.0
2011-05-15,20725,LUNCH BAG RED RETROSPOT,885.0,1512.49,2.154909297052154,47.0,40.0
2011-05-22,20725,LUNCH BAG RED RETROSPOT,445.0,755.55,1.9867857142857142,38.0,34.0
2011-05-29,20725,LUNCH BAG RED RETROSPOT,684.0,1205.82,1.970578231292517,30.0,27.0
2011-06-05,20725,LUNCH BAG RED RETROSPOT,184.0,339.18,1.856785714285714,26.0,23.0
2011-06-12,20725,LUNCH BAG RED RETROSPOT,585.0,1147.84,2.063401360544218,39.0,34.0
2011-06-19,20725,LUNCH BAG RED RETROSPOT,448.0,826.63,2.1721904761904764,33.0,29.0
2011-06-26,20725,LUNCH BAG RED RETROSPOT,238.0,480.41,1.8744999999999998,26.0,23.0
2011-07-03,20725,LUNCH BAG RED RETROSPOT,303.0,541.1800000000001,1.9553650793650792,27.0,23.0
2011-07-10,20725,LUNCH BAG RED RETROSPOT,440.0,703.36,1.8995604395604393,34.0,27.0
2011-07-17,20725,LUNCH BAG RED RETROSPOT,231.0,386.11,1.9747619047619047,28.0,26.0
2011-07-24,20725,LUNCH BAG RED RETROSPOT,596.0,999.25,1.918404452690167,34.0,31.0
2011-07-31,20725,LUNCH BAG RED RETROSPOT,385.0,710.41,1.8106666666666664,30.0,28.0
2011-08-07,20725,LUNCH BAG RED RETROSPOT,603.0,1077.53,1.9789523809523808,33.0,28.0
2011-08-14,20725,LUNCH BAG RED RETROSPOT,725.0,1353.04,2.022079365079365,43.0,37.0
2011-08-21,20725,LUNCH BAG RED RETROSPOT,433.0,807.13,1.7025396825396826,36.0,35.0
2011-08-28,20725,LUNCH BAG RED RETROSPOT,341.0,661.95,1.8076190476190475,33.0,32.0
2011-09-04,20725,LUNCH BAG RED RETROSPOT,202.0,372.98,2.4117142857142855,34.0,21.0
2011-09-11,20725,LUNCH BAG RED RETROSPOT,524.0,831.88,2.0211111111111113,35.0,29.0
2011-09-18,20725,LUNCH BAG RED RETROSPOT,329.0,544.35,1.8052857142857142,32.0,28.0
2011-09-25,20725,LUNCH BAG RED RETROSPOT,492.0,821.5699999999999,2.1880595238095237,37.0,32.0
2011-10-02,20725,LUNCH BAG RED RETROSPOT,318.0,621.5,2.386222222222222,31.0,27.0
2011-10-09,20725,LUNCH BAG RED RETROSPOT,322.0,805.1899999999999,2.1288367346938775,29.0,24.0
2011-10-16,20725,LUNCH BAG RED RETROSPOT,443.0,849.91,1.959707482993197,38.0,33.0
2011-10-23,20725,LUNCH BAG RED RETROSPOT,276.0,562.82,2.0848095238095237,20.0,17.0
2011-10-30,20725,LUNCH BAG RED RETROSPOT,314.0,570.22,2.122687074829932,30.0,27.0
2011-11-06,20725,LUNCH BAG RED RETROSPOT,323.0,537.62,2.4348571428571426,19.0,15.0
2011-11-13,20725,LUNCH BAG RED RETROSPOT,556.0,1037.92,2.1773098330241187,42.0,35.0
2011-11-20,20725,LUNCH BAG RED RETROSPOT,650.0,1227.1399999999999,2.0760598330241185,46.0,39.0
2011-11-27,20725,LUNCH BAG RED RETROSPOT,276.0,731.75,2.3871666666666664,33.0,25.0
2011-12-04,20725,LUNCH BAG RED RETROSPOT,331.0,794.61,2.4663537414965986,32.0,23.0
2009-12-13,20727,LUNCH BAG  BLACK SKULL.,143.0,243.9,1.905986394557823,26.0,23.0
2009-12-20,20727,LUNCH BAG  BLACK SKULL.,267.0,454.4,2.212517006802721,25.0,19.0
2009-12-27,20727,LUNCH BAG  BLACK SKULL.,21.0,37.3,3.9214285714285713,2.0,1.0
2010-01-03,20727,LUNCH BAG  BLACK SKULL.,0.0,0.0,4.3,0.0,0.0
2010-01-10,20727,LUNCH BAG  BLACK SKULL.,165.0,252.25,1.6404761904761904,8.0,8.0
2010-01-17,20727,LUNCH BAG  BLACK SKULL.,156.0,242.52,1.8185714285714283,13.0,10.0
2010-01-24,20727,LUNCH BAG  BLACK SKULL.,170.0,270.73999999999995,2.557142857142857,14.0,10.0
2010-01-31,20727,LUNCH BAG  BLACK SKULL.,214.0,338.22,1.8957142857142857,16.0,14.0
2010-02-07,20727,LUNCH BAG  BLACK SKULL.,102.0,171.98000000000002,2.1699999999999995,13.0,11.0
2010-02-14,20727,LUNCH BAG  BLACK SKULL.,179.0,297.91,2.0157142857142856,17.0,15.0
2010-02-21,20727,LUNCH BAG  BLACK SKULL.,243.0,383.51,1.7342857142857142,17.0,16.0
2010-02-28,20727,LUNCH BAG  BLACK SKULL.,300.0,457.56,1.8090476190476192,18.0,16.0
2010-03-07,20727,LUNCH BAG  BLACK SKULL.,77.0,129.60999999999999,1.7719047619047619,14.0,13.0
